Day,Group,Folder,Cell_ID,Area,Aspect_Ratio,Length_um,Width_um,C1_Mean,C2_Mean,C3_PI_Mean,Ratio_C1_C2,Status
1,C,C1,C1_00996,2.417,2.280,2.649,1.162,29.706,380.510,2.874,0.078070,living
1,C,C1,C1_00997,3.160,2.505,3.175,1.267,15.080,320.540,2.374,0.047046,living
1,C,C1,C1_00998,2.873,2.760,3.177,1.151,25.335,389.824,2.488,0.064992,living
1,C,C1,C1_00999,1.521,2.280,2.101,0.922,15.189,372.544,2.389,0.040771,living
1,C,C1,C1_01000,1.876,2.280,2.334,1.023,20.892,413.613,3.081,0.050511,living
1,C,C1,C1_01001,1.268,2.280,1.919,0.841,22.080,382.373,2.787,0.057745,living
1,C,C1,C1_01002,2.315,2.199,2.546,1.158,15.431,334.453,2.248,0.046137,living
1,C,C1,C1_01003,2.501,3.331,3.257,0.978,18.595,336.291,2.385,0.055293,living
1,C,C1,C1_01004,0.828,2.394,1.589,0.664,10.429,258.204,2.408,0.040389,living
1,C,C1,C1_01005,2.045,1.675,2.088,1.247,14.678,379.496,2.909,0.038677,living
1,C,C1,C1_01006,1.403,2.219,1.991,0.897,16.771,326.325,3.012,0.051394,living
1,C,C1,C1_01007,0.980,1.863,1.525,0.818,14.052,330.810,2.138,0.042477,living
1,C,C1,C1_01008,0.963,2.192,1.639,0.748,11.175,318.175,2.404,0.035124,living
1,C,C1,C1_01009,1.758,2.060,2.147,1.042,15.144,360.587,2.740,0.041999,living
1,C,C1,C1_01010,1.065,1.909,1.609,0.843,13.587,326.159,2.317,0.041659,living
1,C,C1,C1_01011,2.011,2.712,2.635,0.972,8.445,309.370,2.193,0.027299,living
1,C,C1,C1_01012,1.352,1.972,1.842,0.934,75.950,322.363,2.325,0.235604,living
1,C,C1,C1_01013,1.014,1.975,1.597,0.809,51.900,310.217,2.667,0.167302,living
1,C,C1,C1_01014,2.670,1.951,2.575,1.320,118.247,422.222,2.392,0.280059,living
1,C,C1,C1_01015,2.315,2.280,2.593,1.137,90.015,335.569,21.394,0.268244,dead
1,C,C1,C1_01016,1.504,2.127,2.018,0.949,67.888,319.090,2.124,0.212754,living
1,C,C1,C1_01017,1.656,1.927,2.016,1.046,104.918,334.429,2.704,0.313724,living
1,C,C1,C1_01018,2.434,2.280,2.658,1.166,98.708,324.694,2.681,0.304004,living
1,C,C1,C1_01019,2.214,2.305,2.549,1.106,14.992,294.023,2.542,0.050990,living
1,C,C1,C1_01020,1.927,2.108,2.274,1.079,103.132,312.105,1.754,0.330438,living
1,C,C1,C1_01021,2.349,4.826,3.799,0.787,26.115,326.338,2.849,0.080025,living
1,C,C1,C1_01022,2.535,2.813,3.013,1.071,94.987,351.493,2.913,0.270237,living
1,C,C1,C1_01023,1.403,2.488,2.108,0.847,26.313,322.795,2.506,0.081517,living
1,C,C1,C1_01024,0.811,1.796,1.362,0.758,64.146,247.750,3.354,0.258914,living
1,C,C1,C1_01025,2.941,2.937,3.316,1.129,99.529,334.391,2.661,0.297642,living
1,C,C1,C1_01026,3.279,2.254,3.068,1.361,105.005,449.711,2.639,0.233495,living
1,C,C1,C1_01027,2.873,2.046,2.736,1.337,109.429,430.006,2.365,0.254484,living
1,C,C1,C1_01028,2.180,1.816,2.245,1.236,106.636,403.357,2.488,0.264371,living
1,C,C1,C1_01029,1.876,2.314,2.351,1.016,88.099,329.685,1.811,0.267222,living
1,C,C1,C1_01030,1.504,2.280,2.090,0.916,75.337,354.517,3.022,0.212506,living
1,C,C1,C1_01031,2.062,1.991,2.286,1.148,91.459,362.279,2.639,0.252455,living
1,C,C1,C1_01032,1.842,2.337,2.341,1.002,30.615,376.725,3.092,0.081265,living
1,C,C1,C1_01033,1.842,1.681,1.986,1.181,94.211,395.000,2.560,0.238509,living
1,C,C1,C1_01034,3.160,3.049,3.502,1.149,79.556,384.727,2.786,0.206786,living
1,C,C1,C1_01035,1.251,1.964,1.769,0.901,20.527,347.730,3.068,0.059032,living
1,C,C1,C1_01036,2.907,2.816,3.228,1.146,49.012,398.110,2.267,0.123111,living
1,C,C1,C1_01037,2.501,2.078,2.572,1.238,37.946,446.155,2.709,0.085051,living
1,C,C1,C1_01038,3.211,2.280,3.053,1.339,44.021,377.337,3.000,0.116662,living
1,C,C1,C1_01039,2.146,2.920,2.825,0.967,31.543,372.268,2.449,0.084733,living
1,C,C1,C1_01040,2.501,2.670,2.916,1.092,22.514,376.959,2.439,0.059724,living
1,C,C1,C1_01041,1.352,1.844,1.782,0.966,27.775,354.137,2.100,0.078430,living
1,C,C1,C1_01042,2.298,1.878,2.344,1.248,24.287,404.000,2.331,0.060116,living
1,C,C1,C1_01043,1.775,2.268,2.264,0.998,21.829,386.981,2.381,0.056407,living
1,C,C1,C1_01044,2.400,1.888,2.402,1.272,21.162,416.437,2.113,0.050817,living
1,C,C1,C1_01045,1.960,2.015,2.242,1.113,27.819,435.241,2.466,0.063916,living
1,C,C1,C1_01046,2.772,1.946,2.621,1.347,24.573,496.957,2.591,0.049447,living
1,C,C1,C1_01047,2.400,2.603,2.820,1.083,25.289,405.923,2.394,0.062299,living
1,C,C1,C1_01048,1.521,1.820,1.877,1.032,15.900,367.233,2.344,0.043297,living
1,C,C1,C1_01049,1.504,2.274,2.087,0.918,15.124,350.337,2.090,0.043169,living
1,C,C1,C1_01050,3.059,3.579,3.734,1.043,17.740,387.039,2.110,0.045836,living
1,C,C1,C1_01051,2.011,1.726,2.102,1.218,11.681,371.294,2.555,0.031459,living
1,C,C1,C1_01052,1.589,2.169,2.095,0.966,16.394,372.245,2.713,0.044040,living
1,C,C1,C1_01053,1.352,2.262,1.973,0.872,14.475,353.312,2.525,0.040969,living
1,C,C1,C1_01054,1.724,2.498,2.342,0.937,17.186,374.020,2.716,0.045950,living
1,C,C1,C1_01055,1.673,2.010,2.069,1.029,14.687,375.818,2.263,0.039080,living
1,C,C1,C1_01056,1.284,2.147,1.873,0.873,12.513,333.908,3.013,0.037475,living
1,C,C1,C1_01057,0.710,2.362,1.461,0.619,8.952,306.667,3.333,0.029193,living
1,C,C1,C1_01058,2.467,1.826,2.395,1.312,104.870,354.890,2.849,0.295499,living
1,C,C1,C1_01059,1.673,1.658,1.879,1.133,15.394,305.657,2.475,0.050364,living
1,C,C1,C1_01060,1.639,2.280,2.181,0.957,30.691,288.196,2.062,0.106493,living
1,C,C1,C1_01061,2.248,2.490,2.670,1.072,66.000,295.376,2.293,0.223444,living
1,C,C1,C1_01062,2.484,2.151,2.608,1.213,107.565,355.082,2.429,0.302929,living
1,C,C1,C1_01063,2.501,2.261,2.683,1.187,63.939,343.020,2.601,0.186401,living
1,C,C1,C1_01064,1.453,1.700,1.773,1.043,32.767,333.884,2.314,0.098140,living
1,C,C1,C1_01065,1.538,2.048,2.003,0.978,59.275,307.890,2.385,0.192519,living
1,C,C1,C1_01066,1.944,1.878,2.156,1.148,40.426,367.452,2.226,0.110017,living
1,C,C1,C1_01067,2.755,2.141,2.740,1.280,57.908,361.822,2.294,0.160045,living
1,C,C1,C1_01068,1.893,2.101,2.250,1.071,54.223,318.929,2.402,0.170017,living
1,C,C1,C1_01069,1.707,2.054,2.113,1.029,27.861,318.772,2.485,0.087402,living
1,C,C1,C1_01070,2.451,1.939,2.460,1.269,64.952,372.076,2.524,0.174566,living
1,C,C1,C1_01071,2.789,2.833,3.172,1.120,23.727,336.976,1.976,0.070412,living
1,C,C1,C1_01072,2.163,1.876,2.273,1.212,86.953,345.281,2.141,0.251833,living
1,C,C1,C1_01073,2.991,2.603,3.148,1.210,76.859,355.864,2.531,0.215978,living
1,C,C1,C1_01074,2.197,2.302,2.538,1.102,54.692,341.000,2.569,0.160388,living
1,C,C1,C1_01075,2.704,3.412,3.427,1.005,60.562,313.319,2.263,0.193294,living
1,C,C1,C1_01076,2.653,3.258,3.317,1.018,40.981,312.580,2.357,0.131105,living
1,C,C1,C1_01077,2.789,2.407,2.924,1.215,65.152,391.224,2.697,0.166532,living
1,C,C1,C1_01078,2.129,2.048,2.356,1.150,44.913,362.571,2.151,0.123873,living
1,C,C1,C1_01079,1.420,1.755,1.781,1.015,33.060,344.619,2.310,0.095931,living
1,C,C1,C1_01080,2.315,2.045,2.455,1.201,69.708,360.387,2.299,0.193426,living
1,C,C1,C1_01081,2.941,2.286,2.926,1.280,57.345,390.040,2.259,0.147023,living
1,C,C1,C1_01082,2.535,2.280,2.713,1.190,73.433,388.313,3.207,0.189108,living
1,C,C1,C1_01083,2.163,2.772,2.763,0.997,61.281,321.328,2.273,0.190712,living
1,C,C1,C1_01084,1.453,2.212,2.023,0.915,47.616,326.279,2.500,0.145937,living
1,C,C1,C1_01085,3.177,2.431,3.136,1.290,45.846,325.133,2.638,0.141006,living
1,C,C1,C1_01086,2.569,2.378,2.789,1.173,45.645,359.401,2.408,0.127002,living
1,C,C1,C1_01087,2.484,2.678,2.910,1.087,54.707,337.456,2.660,0.162117,living
1,C,C1,C1_01088,2.163,2.510,2.629,1.047,40.703,341.922,2.328,0.119042,living
1,C,C1,C1_01089,2.062,2.280,2.447,1.073,21.115,320.910,2.967,0.065797,living
1,C,C1,C1_01090,2.282,1.883,2.339,1.242,34.089,405.726,2.874,0.084019,living
1,C,C1,C1_01091,1.149,2.571,1.939,0.754,21.235,303.265,2.824,0.070022,living
1,C,C1,C1_01092,2.924,2.280,2.914,1.278,23.301,390.156,2.520,0.059721,living
1,C,C1,C1_01093,1.268,2.568,2.036,0.793,18.920,292.680,2.467,0.064644,living
1,C,C1,C1_01094,2.180,2.010,2.362,1.175,24.566,387.636,2.488,0.063374,living
1,C,C1,C1_01095,2.687,2.208,2.748,1.245,23.780,417.509,2.440,0.056956,living
1,C,C1,C1_01096,1.960,2.686,2.589,0.964,17.319,341.707,2.448,0.050684,living
1,C,C1,C1_01097,1.589,1.669,1.838,1.101,23.394,368.787,2.170,0.063434,living
1,C,C1,C1_01098,1.589,2.110,2.066,0.979,19.936,325.351,3.043,0.061276,living
1,C,C1,C1_01099,1.690,2.146,2.149,1.001,21.520,343.280,2.610,0.062689,living
1,C,C1,C1_01100,2.670,2.589,2.967,1.146,24.158,372.158,2.633,0.064914,living
1,C,C1,C1_01101,2.062,3.751,3.138,0.837,19.213,299.951,2.557,0.064054,living
1,C,C1,C1_01102,3.093,2.760,3.297,1.195,14.869,371.268,2.273,0.040049,living
1,C,C1,C1_01103,2.298,1.770,2.276,1.286,18.184,451.985,2.493,0.040231,living
1,C,C1,C1_01104,1.335,3.214,2.337,0.727,13.810,315.228,2.443,0.043810,living
1,C,C1,C1_01105,1.639,1.726,1.898,1.100,18.392,372.969,2.577,0.049312,living
1,C,C1,C1_01106,2.163,2.861,2.807,0.981,13.422,334.273,2.375,0.040152,living
1,C,C1,C1_01107,0.862,1.843,1.422,0.772,9.333,306.569,2.725,0.030445,living
1,C,C1,C1_01108,1.944,3.668,3.013,0.821,11.513,312.739,2.104,0.036814,living
1,C,C1,C1_01109,1.352,2.049,1.878,0.917,11.662,325.225,2.212,0.035860,living
1,C,C1,C1_01110,1.183,2.360,1.885,0.799,10.543,308.600,2.371,0.034164,living
1,C,C1,C1_01111,2.062,2.499,2.561,1.025,62.107,286.451,2.164,0.216814,living
1,C,C1,C1_01112,2.789,2.787,3.146,1.129,58.994,330.545,2.418,0.178475,living
1,C,C1,C1_01113,1.487,2.280,2.078,0.911,64.011,237.205,2.818,0.269857,living
1,C,C1,C1_01114,1.690,1.850,1.995,1.078,78.680,301.890,2.390,0.260625,living
1,C,C1,C1_01115,2.045,2.740,2.671,0.975,40.298,293.562,2.132,0.137271,living
1,C,C1,C1_01116,3.008,2.329,2.987,1.282,99.202,372.685,2.376,0.266182,living
1,C,C1,C1_01117,3.076,2.280,2.988,1.311,86.330,335.665,2.357,0.257190,living
1,C,C1,C1_01118,1.589,2.280,2.148,0.942,90.819,281.106,2.862,0.323078,living
1,C,C1,C1_01119,2.129,2.496,2.601,1.042,60.167,287.563,2.310,0.209229,living
1,C,C1,C1_01120,2.011,1.842,2.172,1.179,95.218,333.420,2.807,0.285581,living
1,C,C1,C1_01121,1.876,1.890,2.125,1.124,84.784,317.901,2.243,0.266699,living
1,C,C1,C1_01122,2.028,2.687,2.634,0.980,86.158,257.600,2.808,0.334466,living
1,C,C1,C1_01123,2.890,2.280,2.897,1.270,107.743,382.760,2.883,0.281489,living
1,C,C1,C1_01124,2.653,3.149,3.261,1.036,46.771,300.732,2.338,0.155523,living
1,C,C1,C1_01125,1.115,1.689,1.548,0.917,28.727,310.833,2.197,0.092420,living
1,C,C1,C1_01126,2.941,2.317,2.946,1.271,97.437,380.034,2.316,0.256389,living
1,C,C1,C1_01127,3.042,2.280,2.972,1.303,84.572,337.978,2.633,0.250230,living
1,C,C1,C1_01128,2.434,2.732,2.910,1.065,32.139,340.125,2.667,0.094491,living
1,C,C1,C1_01129,1.859,1.751,2.036,1.163,74.373,351.773,2.400,0.211423,living
1,C,C1,C1_01130,2.552,3.292,3.271,0.993,23.066,307.543,2.358,0.075002,living
1,C,C1,C1_01131,1.606,1.690,1.859,1.100,39.200,337.263,2.611,0.116230,living
1,C,C1,C1_01132,2.451,1.993,2.494,1.251,54.828,369.710,2.269,0.148299,living
1,C,C1,C1_01133,2.653,2.494,2.902,1.164,55.096,352.013,2.471,0.156516,living
1,C,C1,C1_01134,1.893,2.280,2.344,1.028,62.152,352.491,2.964,0.176322,living
1,C,C1,C1_01135,1.808,1.608,1.924,1.196,52.607,369.000,2.822,0.142568,living
1,C,C1,C1_01136,1.724,1.912,2.049,1.071,30.402,361.186,2.549,0.084173,living
1,C,C1,C1_01137,2.451,1.986,2.490,1.254,21.400,403.386,2.317,0.053051,living
1,C,C1,C1_01138,2.501,2.280,2.695,1.182,35.209,373.554,2.743,0.094255,living
1,C,C1,C1_01139,3.076,2.303,3.003,1.304,36.945,423.473,2.242,0.087243,living
1,C,C1,C1_01140,2.180,2.280,2.516,1.103,26.791,341.953,2.504,0.078346,living
1,C,C1,C1_01141,2.755,2.594,3.016,1.163,33.748,400.577,2.810,0.084250,living
1,C,C1,C1_01142,2.265,2.280,2.564,1.125,8.896,297.664,2.791,0.029884,living
1,C,C1,C1_01143,2.332,3.136,3.051,0.973,25.101,322.471,2.645,0.077841,living
1,C,C1,C1_01144,2.569,2.325,2.758,1.186,22.086,380.487,2.579,0.058045,living
1,C,C1,C1_01145,1.724,2.442,2.315,0.948,15.196,299.039,2.304,0.050816,living
1,C,C1,C1_01146,3.143,2.557,3.199,1.251,19.801,358.914,2.656,0.055169,living
1,C,C1,C1_01147,1.876,1.710,2.021,1.182,19.946,381.198,2.595,0.052324,living
1,C,C1,C1_01148,2.805,2.280,2.854,1.251,23.873,358.675,2.855,0.066560,living
1,C,C1,C1_01149,2.096,1.827,2.208,1.209,23.008,406.589,2.766,0.056588,living
1,C,C1,C1_01150,2.265,2.280,2.564,1.125,24.261,382.545,2.910,0.063421,living
1,C,C1,C1_01151,3.008,2.177,2.888,1.326,26.236,441.618,2.601,0.059409,living
1,C,C1,C1_01152,1.335,2.106,1.892,0.898,14.051,328.342,2.468,0.042793,living
1,C,C1,C1_01153,2.028,2.180,2.373,1.088,13.100,326.183,2.158,0.040161,living
1,C,C1,C1_01154,2.180,2.881,2.828,0.982,14.349,318.775,2.434,0.045012,living
1,C,C1,C1_01155,1.724,1.852,2.016,1.089,16.363,359.127,2.520,0.045563,living
1,C,C1,C1_01156,1.487,1.809,1.851,1.023,15.875,333.568,2.136,0.047591,living
1,C,C1,C1_01157,1.656,2.193,2.150,0.981,16.673,330.724,2.347,0.050415,living
1,C,C1,C1_01158,1.707,3.096,2.594,0.838,8.812,284.733,2.426,0.030948,living
1,C,C1,C1_01159,0.930,1.707,1.422,0.833,11.764,316.091,2.345,0.037216,living
1,C,C1,C1_01160,1.470,1.724,1.796,1.042,17.713,367.471,2.644,0.048201,living
1,C,C1,C1_01161,1.758,3.694,2.875,0.778,12.385,287.029,2.269,0.043148,living
1,C,C1,C1_01162,1.775,2.280,2.270,0.996,13.257,333.124,2.276,0.039796,living
1,C,C1,C1_01163,1.065,1.855,1.586,0.855,12.143,315.048,2.349,0.038543,living
1,C,C1,C1_01164,0.930,2.165,1.601,0.740,25.927,343.127,2.600,0.075562,living
1,C,C1,C1_01165,2.028,3.398,2.962,0.872,35.792,347.900,2.100,0.102879,living
1,C,C1,C1_01166,2.214,3.064,2.939,0.959,69.809,311.527,2.489,0.224087,living
1,C,C1,C1_01167,2.298,2.228,2.553,1.146,53.941,410.581,2.169,0.131378,living
1,C,C1,C1_01168,1.268,1.794,1.702,0.949,33.253,349.093,2.520,0.095256,living
1,C,C1,C1_01169,1.876,1.824,2.087,1.144,103.622,388.018,2.117,0.267054,living
1,C,C1,C1_01170,2.214,3.447,3.117,0.904,29.573,339.656,2.183,0.087066,living
1,C,C1,C1_01171,2.231,2.582,2.708,1.049,97.295,350.553,2.508,0.277548,living
1,C,C1,C1_01172,2.434,3.117,3.108,0.997,82.382,334.125,2.681,0.246560,living
1,C,C1,C1_01173,2.890,2.667,3.133,1.175,106.006,411.830,2.322,0.257402,living
1,C,C1,C1_01174,1.876,2.501,2.444,0.977,26.180,366.577,2.595,0.071418,living
1,C,C1,C1_01175,1.639,2.114,2.100,0.994,84.969,347.670,2.577,0.244396,living
1,C,C1,C1_01176,2.772,3.353,3.440,1.026,62.683,365.811,2.585,0.171353,living
1,C,C1,C1_01177,2.028,1.674,2.079,1.242,97.808,433.433,2.817,0.225659,living
1,C,C1,C1_01178,1.910,1.805,2.095,1.161,57.726,437.363,2.814,0.131986,living
1,C,C1,C1_01179,1.707,1.921,2.043,1.064,77.089,390.634,2.822,0.197344,living
1,C,C1,C1_01180,1.910,2.177,2.301,1.057,70.646,380.088,1.956,0.185867,living
1,C,C1,C1_01181,2.721,2.164,2.738,1.265,88.683,446.981,2.764,0.198405,living
1,C,C1,C1_01182,1.200,2.017,1.755,0.870,28.282,363.845,2.225,0.077730,living
1,C,C1,C1_01183,1.149,2.280,1.826,0.801,66.221,356.368,2.971,0.185821,living
1,C,C1,C1_01184,2.569,3.234,3.252,1.006,41.862,392.388,2.678,0.106685,living
1,C,C1,C1_01185,2.873,2.142,2.799,1.307,41.806,420.782,2.512,0.099353,living
1,C,C1,C1_01186,2.366,2.470,2.728,1.104,44.600,394.343,2.271,0.113100,living
1,C,C1,C1_01187,2.755,2.082,2.702,1.298,67.037,493.061,2.761,0.135960,living
1,C,C1,C1_01188,2.620,2.303,2.772,1.204,34.368,459.858,2.381,0.074736,living
1,C,C1,C1_01189,2.822,2.278,2.861,1.256,27.725,428.641,2.216,0.064680,living
1,C,C1,C1_01190,1.960,1.910,2.183,1.143,46.845,419.586,2.448,0.111645,living
1,C,C1,C1_01191,2.366,1.609,2.202,1.368,58.236,539.614,2.629,0.107921,living
1,C,C1,C1_01192,1.470,2.173,2.017,0.928,36.322,383.540,2.195,0.094702,living
1,C,C1,C1_01193,2.366,1.986,2.446,1.232,44.214,492.764,2.464,0.089727,living
1,C,C1,C1_01194,2.704,2.330,2.832,1.216,47.406,448.994,2.219,0.105583,living
1,C,C1,C1_01195,2.670,2.149,2.703,1.258,44.196,500.184,2.608,0.088360,living
1,C,C1,C1_01196,1.656,2.280,2.193,0.962,33.806,379.520,2.990,0.089076,living
1,C,C1,C1_01197,1.791,1.545,1.877,1.215,39.358,465.047,2.745,0.084633,living
1,C,C1,C1_01198,3.329,2.888,3.499,1.211,31.670,419.467,2.538,0.075501,living
1,C,C1,C1_01199,1.656,1.721,1.905,1.107,39.010,445.429,2.388,0.087579,living
1,C,C1,C1_01200,1.504,2.213,2.059,0.930,30.292,376.079,2.483,0.080547,living
1,C,C1,C1_01201,1.724,2.087,2.140,1.026,30.176,405.716,2.745,0.074378,living
1,C,C1,C1_01202,1.606,2.256,2.148,0.952,22.000,374.084,2.084,0.058810,living
1,C,C1,C1_01203,1.622,1.591,1.813,1.139,24.344,382.479,2.573,0.063647,living
1,C,C1,C1_01204,1.538,2.034,1.996,0.981,23.242,391.330,2.341,0.059392,living
1,C,C1,C1_01205,1.437,1.965,1.896,0.965,21.035,383.871,2.282,0.054798,living
1,C,C1,C1_01206,2.214,2.741,2.780,1.014,18.977,396.588,2.298,0.047851,living
1,C,C1,C1_01207,1.538,1.629,1.786,1.096,18.198,423.495,2.132,0.042971,living
1,C,C1,C1_01208,1.927,3.679,3.004,0.817,17.114,349.684,2.728,0.048941,living
1,C,C1,C1_01209,2.332,2.280,2.602,1.141,31.928,499.428,3.123,0.063928,living
1,C,C1,C1_01210,2.197,2.866,2.831,0.988,27.562,383.746,2.292,0.071822,living
1,C,C1,C1_01211,2.974,1.851,2.647,1.430,20.494,489.227,2.773,0.041891,living
1,C,C1,C1_01212,2.670,2.163,2.712,1.254,30.095,502.481,2.373,0.059893,living
1,C,C1,C1_01213,1.876,3.373,2.838,0.842,16.955,364.676,2.108,0.046493,living
1,C,C1,C1_01214,1.504,3.466,2.576,0.743,10.674,331.899,2.820,0.032161,living
1,C,C1,C1_01215,1.707,3.957,2.933,0.741,12.426,342.139,2.208,0.036318,living
1,C,C1,C1_01216,2.214,2.280,2.535,1.112,17.519,395.832,2.664,0.044259,living
1,C,C1,C1_01217,1.538,1.793,1.874,1.045,10.659,330.055,2.967,0.032296,living
1,C,C1,C1_01218,1.369,2.207,1.961,0.889,14.395,375.630,1.679,0.038322,living
1,C,C1,C1_01219,0.862,3.618,1.993,0.551,13.235,320.431,2.490,0.041305,living
1,C,C1,C1_01220,2.180,2.280,2.516,1.103,2.395,257.496,2.581,0.009302,living
1,C,C1,C1_01221,1.251,3.119,2.229,0.715,2.919,272.730,2.176,0.010703,living
1,C,C1,C1_01222,1.842,2.107,2.223,1.055,2.972,332.468,2.376,0.008941,living
1,C,C1,C1_01223,1.538,2.083,2.020,0.970,2.538,355.033,2.538,0.007150,living
1,C,C1,C1_01224,3.363,2.175,3.052,1.403,84.176,396.322,2.704,0.212393,living
1,C,C1,C1_01225,2.941,2.060,2.777,1.348,2.471,442.695,2.282,0.005582,living
1,C,C1,C1_01226,2.332,2.280,2.602,1.141,35.058,316.507,3.101,0.110765,living
1,C,C1,C1_01227,3.245,2.280,3.069,1.346,2.516,411.776,2.526,0.006109,living
1,C,C1,C1_01228,2.586,1.229,2.012,1.637,2.373,311.268,2.222,0.007622,living
1,C,C1,C1_01229,3.059,2.138,2.886,1.350,16.227,421.348,2.370,0.038511,living
1,C,C1,C1_01230,1.775,1.955,2.102,1.075,33.876,354.876,2.343,0.095459,living
1,C,C1,C1_01231,2.383,2.280,2.630,1.154,2.929,318.617,2.830,0.009193,living
1,C,C1,C1_01232,2.146,2.654,2.693,1.015,2.181,364.748,2.134,0.005980,living
1,C,C1,C1_01233,2.265,1.850,2.310,1.249,2.776,388.507,2.463,0.007146,living
1,C,C1,C1_01234,1.149,2.186,1.788,0.818,2.971,312.779,2.279,0.009497,living
1,C,C1,C1_01235,2.434,2.460,2.761,1.122,2.479,301.118,2.299,0.008233,living
1,C,C1,C1_01236,2.113,3.355,3.004,0.895,2.528,306.184,2.504,0.008256,living
1,C,C1,C1_01237,2.653,2.280,2.775,1.217,4.344,399.484,2.535,0.010874,living
1,C,C1,C1_01238,1.437,3.603,2.568,0.713,1.871,296.388,1.800,0.006311,living
1,C,C1,C1_01239,1.589,2.322,2.167,0.933,2.191,328.670,2.521,0.006668,living
1,C,C1,C1_01240,1.453,2.167,2.002,0.924,3.081,309.512,2.384,0.009956,living
1,C,C1,C1_01241,2.028,2.280,2.427,1.064,32.117,357.542,2.392,0.089826,living
1,C,C1,C1_01242,1.538,2.280,2.113,0.927,56.286,325.890,2.044,0.172714,living
1,C,C1,C1_01243,1.132,2.280,1.813,0.795,33.582,293.552,2.373,0.114399,living
1,C,C1,C1_01244,0.930,2.280,1.643,0.721,2.582,278.127,2.200,0.009283,living
1,C,C1,C1_01245,2.890,2.280,2.897,1.270,2.427,351.018,2.825,0.006914,living
1,C,C1,C1_01246,2.907,2.280,2.905,1.274,69.384,359.337,2.116,0.193088,living
1,C,C1,C1_01247,1.437,2.280,2.043,0.896,81.235,317.859,2.812,0.255570,living
1,C,C1,C1_01248,1.183,2.280,1.853,0.813,43.143,315.929,2.329,0.136559,living
1,C,C1,C1_01249,1.893,2.280,2.344,1.028,98.009,390.062,2.679,0.251265,living
1,C,C1,C1_01250,2.586,2.280,2.740,1.202,79.477,337.791,2.745,0.235285,living
1,C,C1,C1_01251,1.724,2.280,2.237,0.981,36.971,342.137,2.225,0.108058,living
1,C,C1,C1_01252,2.856,2.280,2.880,1.263,78.515,419.982,2.243,0.186948,living
1,C,C1,C1_01253,2.653,2.280,2.775,1.217,16.146,315.299,2.631,0.051210,living
1,C,C1,C1_01254,1.234,2.280,1.893,0.830,2.548,330.918,2.164,0.007700,living
1,C,C1,C1_01255,2.400,2.280,2.640,1.158,2.521,340.810,2.535,0.007397,living
1,C,C1,C1_01256,1.318,2.280,1.956,0.858,43.141,319.397,2.282,0.135070,living
1,C,C1,C1_01257,2.434,2.280,2.658,1.166,59.271,372.014,2.312,0.159324,living
1,C,C1,C1_01258,1.132,2.280,1.813,0.795,21.597,331.090,2.806,0.065230,living
1,C,C1,C1_01259,1.707,2.280,2.226,0.976,34.743,322.614,2.267,0.107691,living
1,C,C1,C1_01260,2.721,2.280,2.811,1.233,74.596,454.404,2.379,0.164163,living
1,C,C1,C1_01261,2.180,2.280,2.516,1.103,54.031,367.574,1.876,0.146994,living
1,C,C1,C1_01262,2.552,2.280,2.722,1.194,39.795,341.291,2.073,0.116600,living
1,C,C1,C1_01263,2.772,2.280,2.837,1.244,28.671,368.957,2.250,0.077707,living
1,C,C1,C1_01264,1.707,2.280,2.226,0.976,38.673,350.267,2.545,0.110411,living
1,C,C1,C1_01265,2.231,2.280,2.545,1.116,47.659,428.402,2.750,0.111249,living
1,C,C1,C1_01266,1.420,2.280,2.030,0.890,43.214,340.143,2.286,0.127047,living
1,C,C1,C1_01267,2.704,2.280,2.802,1.229,52.694,477.587,2.788,0.110333,living
1,C,C1,C1_01268,2.738,2.280,2.819,1.236,45.049,471.401,2.630,0.095565,living
1,C,C1,C1_01269,2.332,2.280,2.602,1.141,25.957,393.080,2.268,0.066034,living
1,C,C1,C1_01270,1.352,2.280,1.981,0.869,17.488,325.988,2.513,0.053645,living
1,C,C1,C1_01271,2.028,2.280,2.427,1.064,16.508,373.375,3.008,0.044214,living
1,C,C1,C1_01272,2.062,2.280,2.447,1.073,15.098,349.582,2.811,0.043190,living
1,C,C1,C1_01273,2.958,2.280,2.931,1.285,18.291,416.749,2.674,0.043891,living
1,C,C1,C1_01274,2.129,2.280,2.486,1.090,11.540,378.746,2.325,0.030468,living
1,C,C1,C1_01275,1.707,2.280,2.226,0.976,19.337,400.564,2.554,0.048273,living
1,C,C1,C1_01276,1.335,2.280,1.969,0.863,5.354,286.025,2.608,0.018720,living
1,C,C1,C1_01277,2.467,2.792,2.961,1.061,12.295,349.986,2.849,0.035129,living
1,C,C1,C1_01278,1.453,2.134,1.987,0.931,83.581,362.128,2.279,0.230806,living
1,C,C1,C1_01279,1.200,2.280,1.867,0.819,110.169,383.169,2.944,0.287521,living
1,C,C1,C1_01280,2.535,3.185,3.206,1.007,112.740,401.633,2.500,0.280704,living
1,C,C1,C1_01281,2.011,2.447,2.503,1.023,114.479,422.882,2.521,0.270711,living
1,C,C1,C1_01282,1.200,2.170,1.821,0.839,88.493,364.789,2.493,0.242587,living
1,C,C1,C1_01283,1.944,1.980,2.214,1.118,125.104,448.009,2.713,0.279245,living
